InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
574710,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,8,11/6/2011 14:17,0.85,15427.0,United Kingdom
569714,22383,LUNCH BAG SUKI DESIGN ,1,10/5/2011 17:28,1.65,18033.0,United Kingdom
577531,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,11,11/20/2011 13:58,4.13,,United Kingdom
561470,23298,SPOTTY BUNTING,3,7/27/2011 13:14,4.95,12523.0,France
570672,84819,DANISH ROSE ROUND SEWING BOX,3,10/11/2011 14:52,4.25,12536.0,France
580672,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,12/5/2011 14:29,5.95,17920.0,United Kingdom
568712,22505,MEMO BOARD COTTAGE DESIGN,1,9/28/2011 15:50,4.95,17841.0,United Kingdom
550651,23135,SMALL ZINC HEART WALL ORGANISER,2,4/19/2011 16:52,5.75,15436.0,United Kingdom
537042,22508,DOORSTOP RETROSPOT HEART,1,12/5/2010 10:45,3.75,13838.0,United Kingdom
558704,23229,VINTAGE DONKEY TAIL GAME ,6,7/1/2011 12:50,3.75,17505.0,United Kingdom
578667,23571,TRADITIONAL NAUGHTS & CROSSES,2,11/24/2011 17:10,1.65,15514.0,United Kingdom
578068,23153,ZINC SWEETHEART WIRE LETTER RACK,2,11/22/2011 15:45,3.75,14505.0,United Kingdom
569897,82551,LAUNDRY 15C METAL SIGN,1,10/6/2011 16:01,1.45,17813.0,United Kingdom
560576,21592,RETROSPOT CIGAR BOX MATCHES ,6,7/19/2011 14:59,1.25,17287.0,United Kingdom
580311,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,12/2/2011 14:48,2.49,18245.0,United Kingdom
551564,21115,ROSE CARAVAN DOORSTOP,2,5/3/2011 10:56,6.75,16609.0,United Kingdom
571282,22670,FRENCH WC SIGN BLUE METAL,1,10/16/2011 13:24,1.25,15545.0,United Kingdom
565847,22424,ENAMEL BREAD BIN CREAM,2,9/7/2011 12:44,24.96,,United Kingdom
578233,23078,ICE CREAM PEN LIP GLOSS ,40,11/23/2011 12:20,1.25,14049.0,United Kingdom
574304,22424,ENAMEL BREAD BIN CREAM,1,11/3/2011 16:30,12.75,14428.0,United Kingdom
559693,20998,ROSE DU SUD OVEN GLOVE,1,7/11/2011 16:21,1.63,,United Kingdom
541421,82551,LAUNDRY 15C METAL SIGN,1,1/17/2011 17:44,2.46,,United Kingdom
544286,21364,PEACE SMALL WOOD LETTERS,2,2/17/2011 12:29,6.75,13151.0,United Kingdom
C564217,23252,VINTAGE RED ENAMEL TRIM JUG ,-2,8/24/2011 9:24,3.75,12994.0,United Kingdom
C569949,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,10/6/2011 18:27,4.95,12584.0,Italy
574310,22280,POCKET BAG PINK PAISELY BROWN SPOT,2,11/3/2011 16:56,1.25,13467.0,United Kingdom
553833,20728,LUNCH BAG CARS BLUE,1,5/19/2011 11:41,1.65,17346.0,United Kingdom
566061,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,9/8/2011 15:36,1.45,13267.0,United Kingdom
574941,23536,WALL ART VILLAGE SHOW ,1,11/7/2011 17:42,16.09,,United Kingdom
580727,22961,JAM MAKING SET PRINTED,15,12/5/2011 17:17,3.29,14096.0,United Kingdom
564725,22097,SWALLOW SQUARE TISSUE BOX,1,8/28/2011 12:28,0.39,18041.0,United Kingdom
571441,47504H,ENGLISH ROSE SPIRIT LEVEL ,4,10/17/2011 13:31,3.29,14096.0,United Kingdom
552061,21363,HOME SMALL WOOD LETTERS,3,5/6/2011 10:43,4.95,13001.0,United Kingdom
558904,22431,WATERING CAN BLUE ELEPHANT,1,7/4/2011 16:18,4.13,,United Kingdom
546426,85152,HAND OVER THE CHOCOLATE   SIGN ,1,3/13/2011 13:46,2.1,13708.0,United Kingdom
537057,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,12/5/2010 11:49,1.25,15351.0,United Kingdom
564321,23089,GLASS BON BON JAR,2,8/24/2011 13:22,1.65,15059.0,United Kingdom
C558745,22377,BOTTLE BAG RETROSPOT ,-8,7/1/2011 17:02,2.1,14415.0,United Kingdom
544153,21175,GIN + TONIC DIET METAL SIGN,2,2/16/2011 12:11,2.55,15356.0,United Kingdom
580983,21313,GLASS HEART T-LIGHT HOLDER ,3,12/6/2011 16:26,1.63,,United Kingdom
571352,21912,VINTAGE SNAKES & LADDERS,2,10/17/2011 11:49,3.75,18042.0,United Kingdom
564974,85049H,URBAN BLACK RIBBONS ,1,8/31/2011 15:32,0.83,,United Kingdom
579747,21121,SET/10 RED POLKADOT PARTY CANDLES,24,11/30/2011 14:40,1.25,12528.0,Germany
540691,84792,ENCHANTED BIRD COATHANGER 5 HOOK,8,1/11/2011 8:50,4.68,17450.0,United Kingdom
574086,21116,OWL DOORSTOP,16,11/3/2011 8:39,4.25,15651.0,United Kingdom
568172,POST,POSTAGE,1,9/25/2011 13:13,40.0,12348.0,Finland
550447,22637,PIGGY BANK RETROSPOT ,4,4/18/2011 12:36,2.55,16033.0,United Kingdom
576087,20719,WOODLAND CHARLOTTE BAG,10,11/14/2011 8:31,0.85,12689.0,France
552310,84991,60 TEATIME FAIRY CAKE CASES,3,5/8/2011 15:22,0.55,17323.0,United Kingdom
547548,21156,RETROSPOT CHILDRENS APRON,1,3/23/2011 15:37,1.95,15644.0,United Kingdom
547038,21626,VINTAGE UNION JACK PENNANT,12,3/20/2011 10:51,1.95,15703.0,United Kingdom
542112,22776,SWEETHEART CAKESTAND 3 TIER,1,1/25/2011 13:55,9.95,13168.0,United Kingdom
577009,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,11/17/2011 12:05,6.95,12749.0,United Kingdom
579927,22913,RED COAT RACK PARIS FASHION,3,12/1/2011 9:20,4.95,12572.0,Germany
548194,72741,GRAND CHOCOLATECANDLE,3,3/29/2011 15:30,2.76,,United Kingdom
571265,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,2,10/16/2011 11:31,3.75,16674.0,United Kingdom
578258,22593,CHRISTMAS GINGHAM STAR,12,11/23/2011 13:01,0.85,13263.0,United Kingdom
561898,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,7/31/2011 15:25,1.25,12456.0,Switzerland
548560,21535,RED RETROSPOT SMALL MILK JUG,6,4/1/2011 10:10,2.55,13468.0,United Kingdom
560926,21990,MODERN FLORAL STATIONERY SET,3,7/22/2011 9:20,2.46,,United Kingdom
551173,21871,SAVE THE PLANET MUG,1,4/26/2011 16:54,3.29,,United Kingdom
562260,23012,GLASS APOTHECARY BOTTLE PERFUME,12,8/3/2011 15:38,3.45,13408.0,United Kingdom
541260,22963,JAM JAR WITH GREEN LID,1,1/16/2011 15:44,0.85,16059.0,United Kingdom
538877,22069,BROWN  PIRATE TREASURE CHEST ,3,12/14/2010 15:29,4.21,,United Kingdom
577165,23263,SET OF 3 WOODEN HEART DECORATIONS,12,11/18/2011 10:27,1.25,13171.0,United Kingdom
572447,23103,JINGLE BELL HEART DECORATION,48,10/24/2011 12:25,1.65,17811.0,United Kingdom
570237,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,3,10/9/2011 14:48,1.25,13212.0,United Kingdom
578018,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,11/22/2011 13:08,0.85,15311.0,United Kingdom
571556,20674,GREEN POLKADOT BOWL,8,10/18/2011 9:24,1.25,12662.0,Germany
578746,21154,RED RETROSPOT OVEN GLOVE ,24,11/25/2011 11:36,3.29,,United Kingdom
551056,21754,HOME BUILDING BLOCK WORD,1,4/26/2011 11:51,5.95,16442.0,United Kingdom
557938,21786,POLKADOT RAIN HAT ,1,6/23/2011 15:35,0.83,,United Kingdom
567517,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,9/20/2011 15:49,6.95,14211.0,United Kingdom
539245,22795,SWEETHEART RECIPE BOOK STAND,1,12/16/2010 13:25,6.75,,United Kingdom
550207,DOT,DOTCOM POSTAGE,1,4/15/2011 10:38,145.46,,United Kingdom
556102,22750,FELTCRAFT PRINCESS LOLA DOLL,4,6/8/2011 16:15,3.75,13115.0,United Kingdom
539044,20751,FUNKY WASHING UP GLOVES ASSORTED,2,12/15/2010 15:47,2.1,15727.0,United Kingdom
572288,22979,PANTRY WASHING UP BRUSH,1,10/23/2011 12:28,1.45,17377.0,United Kingdom
567186,21988,PACK OF 6 SKULL PAPER PLATES,2,9/18/2011 16:04,0.85,17073.0,United Kingdom
544339,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2/18/2011 9:04,2.95,15228.0,United Kingdom
540173,22469,HEART OF WICKER SMALL,80,1/5/2011 12:32,1.45,15661.0,United Kingdom
538113,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,12/9/2010 15:29,3.75,15811.0,United Kingdom
557877,22382,LUNCH BAG SPACEBOY DESIGN ,10,6/23/2011 13:13,1.65,15379.0,United Kingdom
572134,22625,RED KITCHEN SCALES,2,10/21/2011 10:13,8.5,12500.0,Germany
569897,21755,LOVE BUILDING BLOCK WORD,1,10/6/2011 16:01,6.25,17813.0,United Kingdom
538566,22927,GREEN GIANT GARDEN THERMOMETER,1,12/13/2010 11:21,11.87,,United Kingdom
538877,22327,ROUND SNACK BOXES SET OF 4 SKULLS,9,12/14/2010 15:29,6.77,,United Kingdom
579508,23349,ROLL WRAP VINTAGE CHRISTMAS,4,11/29/2011 16:33,2.46,,United Kingdom
553201,23300,GARDENERS KNEELING PAD CUP OF TEA ,4,5/15/2011 15:31,1.65,17758.0,United Kingdom
537196,84987,SET OF 36 TEATIME PAPER DOILIES,1,12/5/2010 13:55,1.45,15426.0,United Kingdom
580396,20985,HEART CALCULATOR,2,12/4/2011 11:00,1.25,13838.0,United Kingdom
572037,23477,WOODLAND LARGE BLUE FELT HEART,12,10/20/2011 12:07,1.25,17365.0,United Kingdom
557283,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,6/19/2011 12:26,1.45,16813.0,United Kingdom
576865,23154,SET OF 4 JAM JAR MAGNETS,1,11/16/2011 16:08,2.08,12748.0,United Kingdom
580367,21098,CHRISTMAS TOILET ROLL,3,12/2/2011 16:39,2.46,,United Kingdom
568145,23326,HANGING MINI COLOURED BOTTLES,96,9/25/2011 11:30,0.63,12388.0,Australia
539451,22198,LARGE POPCORN HOLDER ,4,12/17/2010 16:59,3.36,,United Kingdom
561214,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,3,7/25/2011 17:00,1.63,,United Kingdom
581217,21993,FLORAL FOLK STATIONERY SET,6,12/8/2011 9:20,2.46,,United Kingdom
541115,22310,IVORY KNITTED MUG COSY ,18,1/13/2011 15:34,1.65,12578.0,Italy
561001,22425,ENAMEL COLANDER CREAM,9,7/22/2011 14:23,4.95,16711.0,United Kingdom
575751,22310,IVORY KNITTED MUG COSY ,18,11/11/2011 10:32,1.65,14911.0,EIRE
566620,22748,POPPY'S PLAYHOUSE KITCHEN,6,9/14/2011 9:21,2.1,13588.0,United Kingdom
580730,21704,BAG 250g SWIRLY MARBLES,1,12/5/2011 17:28,1.63,,United Kingdom
550346,48187,DOORMAT NEW ENGLAND,2,4/18/2011 9:31,7.95,16639.0,United Kingdom
571714,23091,ZINC HERB GARDEN CONTAINER,1,10/18/2011 17:00,12.46,,United Kingdom
564087,20979,36 PENCILS TUBE RED RETROSPOT,16,8/23/2011 9:38,1.25,,Hong Kong
552839,85099B,JUMBO BAG RED RETROSPOT,10,5/11/2011 14:25,2.08,14367.0,United Kingdom
544684,84950,ASSORTED COLOUR T-LIGHT HOLDER,6,2/22/2011 16:32,1.38,,United Kingdom
560233,23206,LUNCH BAG APPLE DESIGN,2,7/17/2011 11:10,1.65,16813.0,United Kingdom
570672,21577,SAVE THE PLANET COTTON TOTE BAG,6,10/11/2011 14:52,2.25,12536.0,France
544970,22469,HEART OF WICKER SMALL,12,2/25/2011 11:33,1.65,13362.0,United Kingdom
558710,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1,7/1/2011 13:04,2.55,15483.0,United Kingdom
568567,21058,PARTY INVITES WOODLAND,2,9/27/2011 18:41,1.63,,United Kingdom
539492,21955,DOORMAT UNION JACK GUNS AND ROSES,1,12/20/2010 10:14,14.43,,United Kingdom
579142,23084,RABBIT NIGHT LIGHT,7,11/28/2011 13:06,2.08,16744.0,United Kingdom
569868,23539,WALL ART LOVES' SECRET ,4,10/6/2011 14:59,5.95,13018.0,United Kingdom
567821,22386,JUMBO BAG PINK POLKADOT,3,9/22/2011 12:45,2.08,14659.0,United Kingdom
572291,22627,MINT KITCHEN SCALES,1,10/23/2011 12:46,8.5,16931.0,United Kingdom
567473,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,9/20/2011 12:50,1.25,17841.0,United Kingdom
547674,20712,JUMBO BAG WOODLAND ANIMALS,10,3/24/2011 13:59,1.95,15835.0,United Kingdom
568788,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,9/29/2011 9:23,6.95,17894.0,United Kingdom
543546,84836,ZINC METAL HEART DECORATION,2,2/9/2011 16:52,2.46,,United Kingdom
577358,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,4,11/18/2011 15:59,0.83,,United Kingdom
538071,20668,DISCO BALL CHRISTMAS DECORATION,1,12/9/2010 14:09,0.43,,United Kingdom
538145,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,12/9/2010 16:08,12.75,15211.0,United Kingdom
561107,84763,,-5,7/25/2011 11:42,0.0,,United Kingdom
553013,85132A,CHARLIE + LOLA BISCUITS TINS,1,5/12/2011 18:19,5.79,,United Kingdom
546438,22303,COFFEE MUG APPLES DESIGN,36,3/14/2011 9:59,2.1,15125.0,United Kingdom
573280,23482,PEARLISED IVORY HEART LARGE ,12,10/28/2011 13:42,1.65,14221.0,United Kingdom
549771,84741C,CITRUS GARLAND FELT FLOWERS ,3,4/12/2011 11:43,1.95,14669.0,United Kingdom
562566,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,8/7/2011 10:55,0.55,16954.0,United Kingdom
568912,22714,CARD BIRTHDAY COWBOY,12,9/29/2011 13:45,0.42,17528.0,United Kingdom
578541,22445,PENCIL CASE LIFE IS BEAUTIFUL,4,11/24/2011 15:01,2.95,14277.0,France
574907,23315,IVORY REFECTORY CLOCK,1,11/7/2011 15:33,9.95,17043.0,United Kingdom
578277,22348,TEA BAG PLATE RED RETROSPOT,6,11/23/2011 13:51,0.85,12723.0,France
556890,21930,JUMBO STORAGE BAG SKULLS,10,6/15/2011 12:48,2.08,17581.0,United Kingdom
579470,82552,WASHROOM METAL SIGN,4,11/29/2011 15:06,1.45,16549.0,United Kingdom
C564206,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-2,8/24/2011 9:04,1.25,14301.0,United Kingdom
569768,23012,GLASS APOTHECARY BOTTLE PERFUME,12,10/6/2011 11:27,3.45,13078.0,United Kingdom
568057,22698,PINK REGENCY TEACUP AND SAUCER,1,9/23/2011 12:56,5.79,,United Kingdom
572552,72818,CHRISTMAS DECOUPAGE CANDLE,3,10/24/2011 17:07,1.63,14096.0,United Kingdom
538071,82494L,WOODEN FRAME ANTIQUE WHITE ,1,12/9/2010 14:09,7.62,,United Kingdom
577482,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,11/20/2011 11:43,2.95,16762.0,United Kingdom
578488,22723,SET OF 6 HERB TINS SKETCHBOOK,1,11/24/2011 12:53,3.95,12784.0,Portugal
574034,21165,BEWARE OF THE CAT METAL SIGN ,3,11/2/2011 12:45,1.69,17841.0,United Kingdom
576365,22726,ALARM CLOCK BAKELIKE GREEN,18,11/14/2011 17:55,8.95,,United Kingdom
562002,22795,SWEETHEART RECIPE BOOK STAND,12,8/1/2011 13:48,5.95,14567.0,United Kingdom
568316,84992,72 SWEETHEART FAIRY CAKE CASES,1,9/26/2011 13:21,0.55,16407.0,United Kingdom
543474,21668,RED STRIPE CERAMIC DRAWER KNOB,6,2/8/2011 15:09,1.25,14415.0,United Kingdom
574312,22470,HEART OF WICKER LARGE,1,11/3/2011 17:39,2.95,17221.0,United Kingdom
541424,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,1/17/2011 17:57,14.13,,United Kingdom
552278,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,5/8/2011 12:36,8.95,15059.0,United Kingdom
570252,21231,SWEETHEART CERAMIC TRINKET BOX,12,10/10/2011 9:14,1.25,14665.0,United Kingdom
565617,23215,JINGLE BELL HEART ANTIQUE SILVER,1,9/5/2011 15:30,4.13,,United Kingdom
561799,23298,SPOTTY BUNTING,3,7/29/2011 13:46,4.95,15776.0,United Kingdom
575166,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,11/8/2011 17:09,0.29,17022.0,United Kingdom
551192,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,4/27/2011 10:54,0.85,16188.0,United Kingdom
560773,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3,7/20/2011 16:17,0.83,,United Kingdom
557761,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,6/22/2011 13:59,0.85,14214.0,United Kingdom
537880,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,12/9/2010 9:14,1.25,12963.0,United Kingdom
576650,23374,RED SPOT PAPER GIFT BAG,20,11/16/2011 10:34,0.82,14286.0,United Kingdom
568698,16169E,WRAP 50'S  CHRISTMAS,25,9/28/2011 14:57,0.42,14911.0,EIRE
559897,84692,BOX OF 24 COCKTAIL PARASOLS,25,7/13/2011 12:18,0.42,16779.0,United Kingdom
575739,35646,VINTAGE BEAD PINK EVENING BAG,1,11/11/2011 9:05,2.46,,United Kingdom
563505,21248,DOOR HANGER  MUM + DADS ROOM,12,8/17/2011 9:45,1.45,17865.0,United Kingdom
558906,22398,MAGNETS PACK OF 4 SWALLOWS,12,7/4/2011 16:35,0.39,15555.0,United Kingdom
548555,22168,ORGANISER WOOD ANTIQUE WHITE ,2,4/1/2011 9:21,8.5,13758.0,United Kingdom
545078,21749,LARGE RED RETROSPOT WINDMILL,1,2/28/2011 10:15,4.13,,United Kingdom
C567681,22384,LUNCH BAG PINK POLKADOT,-7,9/21/2011 16:24,1.65,15433.0,United Kingdom
546502,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,3/14/2011 11:46,0.85,16005.0,United Kingdom
578100,22824,3 TIER SWEETHEART GARDEN SHELF,1,11/23/2011 8:17,35.95,15814.0,United Kingdom
552324,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,24,5/9/2011 9:46,2.55,16672.0,United Kingdom
580386,22365,DOORMAT RESPECTABLE HOUSE,2,12/4/2011 10:29,8.25,18065.0,United Kingdom
561968,82482,WOODEN PICTURE FRAME WHITE FINISH,6,8/1/2011 13:29,2.55,16332.0,United Kingdom
548498,22047,EMPIRE GIFT WRAP,50,3/31/2011 13:46,0.42,16681.0,United Kingdom
550360,21524,DOORMAT SPOTTY HOME SWEET HOME,2,4/18/2011 10:55,7.95,14978.0,United Kingdom
539043,22111,SCOTTIE DOG HOT WATER BOTTLE,8,12/15/2010 15:45,4.95,12928.0,United Kingdom
550178,22331,WOODLAND PARTY BAG + STICKER SET,8,4/14/2011 17:25,1.65,12662.0,Germany
559816,23169,CLASSIC GLASS COOKIE JAR,2,7/12/2011 16:11,8.29,,United Kingdom
548492,21975,PACK OF 60 DINOSAUR CAKE CASES,10,3/31/2011 13:14,0.55,17841.0,United Kingdom
581310,22582,PACK OF 6 SWEETIE GIFT BOXES,1,12/8/2011 11:43,2.55,16442.0,United Kingdom
580500,21621,VINTAGE UNION JACK BUNTING,8,12/4/2011 12:52,8.5,17131.0,United Kingdom
565738,22349,DOG BOWL CHASING BALL DESIGN,6,9/6/2011 12:30,3.75,14667.0,United Kingdom
572528,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,10/24/2011 15:43,1.25,13176.0,United Kingdom
540482,21784,SHOE SHINE BOX ,1,1/7/2011 15:48,9.95,14672.0,United Kingdom
576688,22584,PACK OF 6 PANNETONE GIFT BOXES,6,11/16/2011 12:16,2.55,16717.0,United Kingdom
553202,37342,POLKADOT COFFEE CUP & SAUCER PINK,4,5/15/2011 16:02,0.79,15854.0,United Kingdom
538827,20704,MR ROBOT SOFT TOY,16,12/14/2010 12:59,1.95,14298.0,United Kingdom
557799,23233,WRAP POPPIES  DESIGN,25,6/23/2011 9:53,0.42,14854.0,United Kingdom
541115,22301,COFFEE MUG CAT + BIRD DESIGN,12,1/13/2011 15:34,2.55,12578.0,Italy
574660,20973,12 PENCIL SMALL TUBE WOODLAND,6,11/6/2011 11:55,0.65,15407.0,United Kingdom
560445,23108,SET OF 10 LED DOLLY LIGHTS,48,7/19/2011 9:08,5.39,14156.0,EIRE
557598,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,6/21/2011 11:33,1.65,14667.0,United Kingdom
541489,22196,SMALL HEART MEASURING SPOONS,6,1/18/2011 13:38,0.85,15023.0,United Kingdom
536830,21915,RED  HARMONICA IN BOX ,1400,12/2/2010 17:38,1.06,16754.0,United Kingdom
559144,23256,CHILDRENS CUTLERY SPACEBOY ,8,7/6/2011 14:17,4.15,12921.0,United Kingdom
574074,21239,PINK  POLKADOT CUP,1,11/2/2011 15:33,1.63,,United Kingdom
571061,21217,RED RETROSPOT ROUND CAKE TINS,1,10/13/2011 14:33,20.79,,United Kingdom
579834,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,11/30/2011 16:09,2.1,17288.0,United Kingdom
564820,22534,MAGIC DRAWING SLATE SPACEBOY ,3,8/30/2011 12:16,0.83,,United Kingdom
541293,21928,JUMBO BAG SCANDINAVIAN PAISLEY,2,1/17/2011 13:39,1.95,15311.0,United Kingdom
543040,22492,MINI PAINT SET VINTAGE ,36,2/2/2011 17:06,0.65,17337.0,United Kingdom
557675,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,144,6/22/2011 10:27,0.29,,Hong Kong
557115,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,6/16/2011 16:47,0.85,14107.0,United Kingdom
559552,22483,RED GINGHAM TEDDY BEAR ,1,7/10/2011 16:29,2.95,16014.0,United Kingdom
541497,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,1/18/2011 15:19,3.29,,United Kingdom
560255,48187,DOORMAT NEW ENGLAND,1,7/17/2011 13:08,7.95,16054.0,United Kingdom
546543,84228,HEN HOUSE W CHICK STANDING,1,3/14/2011 15:40,0.42,17841.0,United Kingdom
544825,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2/24/2011 9:32,2.55,15606.0,United Kingdom
565541,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,9/5/2011 12:00,4.15,14159.0,United Kingdom
564167,20712,JUMBO BAG WOODLAND ANIMALS,10,8/23/2011 13:50,2.08,17735.0,United Kingdom
540530,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,1/9/2011 14:02,1.95,14755.0,United Kingdom
573085,23132,SMALL IVORY HEART WALL ORGANISER,12,10/27/2011 14:27,4.95,14441.0,United Kingdom
565129,22508,DOORSTOP RETROSPOT HEART,1,9/1/2011 12:41,3.75,15719.0,United Kingdom
561873,22059,CERAMIC STRAWBERRY DESIGN MUG,1,7/31/2011 11:48,1.49,13316.0,United Kingdom
573106,22736,RIBBON REEL MAKING SNOWMEN ,10,10/27/2011 15:05,1.65,12626.0,Germany
538040,22639,SET OF 4 NAPKIN CHARMS HEARTS,2,12/9/2010 13:08,2.55,16520.0,United Kingdom
550446,21314,SMALL GLASS HEART TRINKET POT,32,4/18/2011 12:36,2.1,13871.0,United Kingdom
574856,23352,ROLL WRAP 50'S RED CHRISTMAS ,4,11/7/2011 12:06,2.46,,United Kingdom
571273,35970,ZINC FOLKART SLEIGH BELLS,12,10/16/2011 12:21,1.69,13034.0,United Kingdom
579694,23480,MINI LIGHTS WOODLAND MUSHROOMS,1,11/30/2011 14:11,7.46,,United Kingdom
564322,22356,CHARLOTTE BAG PINK POLKADOT,100,8/24/2011 13:23,0.72,13694.0,United Kingdom
577813,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,11/22/2011 9:06,0.29,14297.0,United Kingdom
575733,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,11/11/2011 8:33,0.42,13810.0,Germany
541869,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1,1/24/2011 9:35,2.46,,United Kingdom
570374,22697,GREEN REGENCY TEACUP AND SAUCER,2,10/10/2011 12:34,2.95,14719.0,United Kingdom
557617,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,6/21/2011 13:37,4.25,14543.0,United Kingdom
567356,22219,LOVEBIRD HANGING DECORATION WHITE ,8,9/19/2011 16:21,0.85,16527.0,United Kingdom
548331,22607,WOODEN ROUNDERS GARDEN SET ,2,3/30/2011 13:28,9.95,13047.0,United Kingdom
575177,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,10,11/8/2011 18:41,0.83,,United Kingdom
558475,21494,ROTATING LEAVES T-LIGHT HOLDER,19,6/29/2011 15:58,1.63,,United Kingdom
541489,22780,LIGHT GARLAND BUTTERFILES PINK,3,1/18/2011 13:38,4.25,15023.0,United Kingdom
541421,21773,DECORATIVE ROSE BATHROOM BOTTLE,7,1/17/2011 17:44,1.25,,United Kingdom
545661,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,3/4/2011 14:41,0.55,15358.0,United Kingdom
578072,22613,PACK OF 20 SPACEBOY NAPKINS,1,11/22/2011 16:02,0.85,17759.0,United Kingdom
540453,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,1/7/2011 11:54,0.85,13426.0,United Kingdom
548739,22215,CAKE STAND WHITE TWO TIER LACE,1,4/4/2011 11:28,8.5,15493.0,United Kingdom
573814,21791,VINTAGE HEADS AND TAILS CARD GAME ,4,11/1/2011 11:31,1.25,13268.0,United Kingdom
555278,20711,JUMBO BAG TOYS ,1,6/1/2011 17:33,4.13,,United Kingdom
562984,22137,BATHROOM SET LOVE HEART DESIGN,4,8/11/2011 11:45,2.95,17841.0,United Kingdom
558540,21636,MADRAS NOTEBOOK MEDIUM,12,6/30/2011 12:15,0.75,17706.0,United Kingdom
569700,85049E,SCANDINAVIAN REDS RIBBONS,1,10/5/2011 15:56,2.46,,United Kingdom
559547,47590B,PINK HAPPY BIRTHDAY BUNTING,3,7/10/2011 15:12,5.45,17758.0,United Kingdom
556072,23127,FELTCRAFT GIRL NICOLE KIT,12,6/8/2011 14:57,4.95,16126.0,United Kingdom
555738,79000,MOROCCAN TEA GLASS,144,6/7/2011 9:44,0.65,16825.0,United Kingdom
562537,22367,CHILDRENS APRON SPACEBOY DESIGN,8,8/5/2011 15:02,1.95,12517.0,Germany
550121,21624,VINTAGE UNION JACK DOORSTOP,3,4/14/2011 12:38,5.95,15271.0,United Kingdom
541104,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,1/13/2011 14:29,6.63,,United Kingdom
565841,21935,SUKI  SHOULDER BAG,6,9/7/2011 12:04,1.63,,United Kingdom
542541,21942,SKULLS DESIGN FLANNEL,1,1/28/2011 14:25,1.63,,United Kingdom
540267,22860,EASTER TIN CHICKS PINK DAISY,48,1/6/2011 11:12,1.65,12415.0,Australia
C568646,23408,PHOTO FRAME LINEN AND LACE SMALL,-6,9/28/2011 11:45,2.08,13430.0,United Kingdom
541827,84692,BOX OF 24 COCKTAIL PARASOLS,1,1/21/2011 17:05,0.83,,United Kingdom
545038,72140E,BEST DAD CANDLE LETTERS,1,2/27/2011 10:13,0.85,13684.0,United Kingdom
549524,22286,DECORATION WOBBLY RABBIT METAL ,3,4/8/2011 15:42,3.29,,United Kingdom
